State,Case_Number,Persons,County,City,Month,Day,Route,Rural/Urban,Latitude,Longitude,First Harmful Event,Manner of Collision,Light Conditions,Weather
Texas,481718,2,HARRIS (201),HOUSTON,June,Sunday,Local Street - Municipality,Urban,29.81733611,-95.42407222,Motor Vehicle In-Transport,Angle,Dark - Lighted,Clear
Texas,481721,3,GREGG (183),WHITE OAK,July,Monday,U.S. Highway,Urban,32.516375,-94.84690833,Motor Vehicle In-Transport,Angle,Daylight,Rain
Texas,481723,1,HARRIS (201),HOUSTON,July,Monday,Interstate,Urban,29.77742222,-95.38230556,Impact Attenuator/Crash Cushion,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481724,1,DALLAS (113),DALLAS,July,Tuesday,Interstate,Urban,32.645775,-96.85683056,Guardrail Face,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481730,2,WARD (475),MONAHANS,May,Wednesday,Local Street - Municipality,Urban,31.60602222,-102.8509306,Motor Vehicle In-Transport,Angle,Daylight,Clear
Texas,481731,2,WHARTON (481),WHARTON,January,Wednesday,U.S. Highway,Rural,29.28301667,-96.13390556,Motor Vehicle In-Transport,Front-to-Front,Daylight,Rain
Texas,481733,2,DENTON (121),LEWISVILLE,July,Wednesday,Local Street - Frontage Road,Urban,32.99946389,-96.95871667,Motor Vehicle In-Transport,Angle,Daylight,Clear
Texas,481735,2,DENTON (121),FLOWER MOUND,July,Sunday,Local Street - Municipality,Trafficway Not in State Inventory,33.04700556,-97.06453056,Immersion or Partial Immersion,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dusk,Clear
Texas,481736,3,TARRANT (439),FORT WORTH,July,Saturday,Local Street - Municipality,Urban,32.80117222,-97.33808056,Curb,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481739,2,CORYELL (99),COPPERAS COVE,July,Saturday,U.S. Highway,Urban,31.11133611,-97.91055833,Motor Vehicle In-Transport,Front-to-Rear,Daylight,Clear
Texas,481740,3,DALLAS (113),DALLAS,July,Saturday,State Highway,Urban,32.82233056,-96.71557222,Curb,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481741,1,GREGG (183),GLADEWATER,July,Saturday,U.S. Highway,Rural,32.5284,-94.95653056,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Clear
Texas,481742,5,ANDERSON (1),FRANKSTON,June,Friday,State Highway,Rural,32.04093056,-95.511225,Motor Vehicle In-Transport,Angle,Daylight,Clear
Texas,481743,2,DALLAS (113),DALLAS,July,Monday,Interstate,Urban,32.76444167,-96.85013333,Motor Vehicle In-Transport,Front-to-Rear,Daylight,Cloudy
Texas,481746,1,TARRANT (439),SANSOM PARK,April,Monday,State Highway,Urban,32.79600833,-97.39838056,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Unknown Lighting,Clear
Texas,481748,7,TARRANT (439),FORT WORTH,June,Friday,Interstate,Urban,32.73290833,-97.384425,Guardrail Face,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481749,3,WEBB (479),LAREDO,July,Monday,U.S. Highway,Urban,27.53057778,-99.46796667,Motor Vehicle In-Transport,Front-to-Front,Daylight,Clear
Texas,481751,1,ORANGE (361),ROSE CITY,July,Friday,Interstate,Urban,30.10726389,-94.05250278,Other Object (not fixed),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Clear
Texas,481752,1,BELL (27),NOLANVILLE,July,Monday,Local Street - Frontage Road,Urban,31.08466389,-97.64143611,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Clear
Texas,481754,4,EL PASO (141),EL PASO,June,Saturday,Interstate,Urban,31.77756944,-106.4471056,Motor Vehicle In-Transport,Front-to-Rear,Daylight,Clear
Texas,481755,2,ELLIS (139),RED OAK,July,Friday,Interstate,Urban,32.518275,-96.82214167,Motor Vehicle In-Transport,Front-to-Rear,Dark - Not Lighted,Clear
Texas,481756,1,ELLIS (139),RED OAK,July,Friday,Interstate,Urban,32.51730556,-96.82213611,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Clear
Texas,481757,3,TRAVIS (453),AUSTIN,July,Wednesday,Interstate,Urban,30.24703333,-97.73513056,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Clear
Texas,481758,1,GREGG (183),WHITE OAK,July,Sunday,U.S. Highway,Urban,32.51581944,-94.845025,Guardrail End,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481759,2,HARRIS (201),HOUSTON,July,Wednesday,Interstate,Urban,29.72398611,-95.26616667,Motor Vehicle In-Transport,Sideswipe - Same Direction,Daylight,Cloudy
Texas,481760,1,BEXAR (29),SAN ANTONIO,July,Thursday,Interstate,Urban,29.36798611,-98.396175,Cable Barrier,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481763,1,DALLAS (113),COPPELL,July,Tuesday,Interstate,Urban,32.94275278,-97.01587778,Embankment,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481764,1,KAUFMAN (257),KAUFMAN,July,Saturday,U.S. Highway,Urban,32.590025,-96.33074722,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Clear
Texas,481767,1,DALLAS (113),DALLAS,July,Monday,State Highway,Urban,32.71652778,-96.75586111,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481769,6,BELL (27),TEMPLE,July,Saturday,Interstate,Urban,31.13846111,-97.33006944,Motor Vehicle In-Transport,Front-to-Rear,Dark - Not Lighted,Clear
Texas,481772,4,GALVESTON (167),GALVESTON,July,Saturday,Interstate,Urban,29.28878333,-94.84770833,Motor Vehicle In-Transport,Front-to-Rear,Dark - Lighted,Clear
Texas,481774,1,HARRIS (201),BAYTOWN,July,Sunday,Local Street - Frontage Road,Urban,29.78184167,-95.02914722,Curb,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481776,1,TRAVIS (453),AUSTIN,July,Thursday,State Highway,Urban,30.20389444,-97.77515833,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481777,3,COLLIN (85),PLANO,July,Sunday,State Highway,Urban,33.01246389,-96.81366111,Motor Vehicle In-Transport,Front-to-Rear,Dark - Not Lighted,Clear
Texas,481779,1,DENTON (121),DENTON,July,Sunday,Interstate,Urban,33.23583889,-97.17599167,Concrete Traffic Barrier,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Clear
Texas,481780,1,HARRIS (201),HOUSTON,July,Tuesday,Local Street - Municipality,Urban,29.80287778,-95.40388056,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481781,2,HIDALGO (215),SAN JUAN,July,Saturday,State Highway,Urban,26.20575556,-98.13800833,Motor Vehicle In-Transport,Sideswipe - Same Direction,Daylight,Clear
Texas,481783,1,BEXAR (29),SAN ANTONIO,August,Saturday,Local Street - Municipality,Urban,29.35353056,-98.55235833,Utility Pole/Light Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481784,1,HARRIS (201),HOUSTON,July,Saturday,Local Street - Municipality,Urban,29.705625,-95.48457222,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481786,1,HARRIS (201),BELLAIRE,July,Friday,Local Street - Municipality,Urban,29.70465278,-95.47378333,Non-Motorist on Personal Conveyance,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481787,2,ECTOR (135),ODESSA,July,Sunday,Interstate,Urban,31.81141111,-102.4316722,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481789,1,ERATH (143),STEPHENVILLE,July,Tuesday,Local Street - Municipality,Urban,32.20427222,-98.22169444,Railway Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Clear
Texas,481790,1,BEXAR (29),SAN ANTONIO,July,Monday,Local Street - Municipality,Urban,29.51445,-98.46568056,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Clear
Texas,481791,3,MIDLAND (329),MIDLAND,July,Friday,State Highway,Urban,31.99988056,-102.0780556,Motor Vehicle In-Transport,Front-to-Front,Dark - Lighted,Clear
Texas,481792,1,DALLAS (113),DALLAS,July,Saturday,State Highway,Urban,32.76479722,-96.91475556,Bridge Pier or Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481793,3,HARDIN (199),SOUR LAKE,August,Thursday,State Highway,Urban,30.13961944,-94.39446944,Motor Vehicle In-Transport,Angle,Daylight,Clear
Texas,481794,1,DALLAS (113),MESQUITE,August,Friday,U.S. Highway,Urban,32.79488333,-96.625475,Culvert,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Unknown Lighting,Clear
Texas,481797,1,GREGG (183),KILGORE,August,Friday,Local Street - Municipality,Urban,32.39221389,-94.83688333,Other Fixed Object,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481798,1,DALLAS (113),GARLAND,August,Thursday,Interstate,Urban,32.87004167,-96.67158611,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481801,3,HAYS (209),SAN MARCOS,August,Friday,Interstate,Urban,29.85452222,-97.95581667,Motor Vehicle In-Transport,Front-to-Rear,Daylight,Clear
Texas,481804,1,TRAVIS (453),AUSTIN,August,Sunday,U.S. Highway,Urban,30.234075,-97.86486667,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481805,7,HOWARD (227),BIG SPRING,June,Thursday,U.S. Highway,Urban,32.27007222,-101.4930444,Motor Vehicle In-Transport,Angle,Dark - Lighted,Clear
Texas,481806,6,HIDALGO (215),LA JOYA,May,Monday,U.S. Highway,Urban,26.24851389,-98.48278333,Motor Vehicle In-Transport,Angle,Daylight,Cloudy
Texas,481807,2,HARRIS (201),HOUSTON,July,Wednesday,Local Street - Municipality,Urban,29.67690278,-95.39221389,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481811,3,JEFFERSON (245),PORT ARTHUR,August,Friday,State Highway,Urban,29.94323611,-93.99667778,Motor Vehicle In-Transport,Angle,Daylight,Cloudy
Texas,481812,1,TARRANT (439),ARLINGTON,August,Monday,Local Street - Municipality,Urban,32.64783611,-97.12646111,Curb,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Clear
Texas,481813,6,TARRANT (439),FORT WORTH,August,Monday,Local Street - Municipality,Urban,32.78475556,-97.32667222,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481816,1,BRAZORIA (39),MANVEL,July,Monday,State Highway,Urban,29.50224167,-95.38876667,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Cloudy
Texas,481819,1,TARRANT (439),FORT WORTH,July,Monday,Local Street - Frontage Road,Urban,32.96021944,-97.31113889,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Clear
Texas,481824,2,DALLAS (113),DALLAS,July,Monday,State Highway,Urban,32.684575,-96.9434,Utility Pole/Light Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481825,2,TARRANT (439),HURST,August,Saturday,Interstate,Urban,32.82629722,-97.205425,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Cloudy
Texas,481831,3,HIDALGO (215),MISSION,July,Saturday,Interstate,Urban,26.20555278,-98.33913056,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481832,2,HARRIS (201),HOUSTON,July,Thursday,Local Street - Frontage Road,Urban,29.68789167,-95.53026111,Pedalcyclist,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481835,2,TARRANT (439),FORT WORTH,July,Wednesday,Local Street - Frontage Road,Urban,32.61658056,-97.32121111,Traffic Sign Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481836,3,LUBBOCK (303),LUBBOCK,August,Saturday,Local Street - Municipality,Urban,33.52774444,-101.9570722,Motor Vehicle In-Transport,Angle,Daylight,Cloudy
Texas,481837,1,COLLIN (85),DALLAS,August,Thursday,Local Street - Municipality,Urban,33.00097222,-96.77396111,Concrete Traffic Barrier,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481838,2,BRAZORIA (39),PEARLAND,July,Wednesday,Local Street - Municipality,Urban,29.57916389,-95.39985278,Traffic Signal Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481839,1,DALLAS (113),DALLAS,July,Monday,U.S. Highway,Urban,32.70018611,-96.83710833,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481840,5,TARRANT (439),FORT WORTH,July,Tuesday,Interstate,Urban,32.69823056,-97.32057778,Concrete Traffic Barrier,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481844,2,DALLAS (113),DALLAS,May,Monday,Local Street - Municipality,Urban,32.84554444,-96.73773056,Motor Vehicle In-Transport,Angle,Daylight,Cloudy
Texas,481845,5,HARRIS (201),HOUSTON,June,Friday,Local Street - Frontage Road,Urban,29.66358333,-95.25911389,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481846,1,LIBERTY (291),CLEVELAND,June,Saturday,Local Street - Municipality,Urban,30.34587222,-95.07437778,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Clear
Texas,481848,5,HARRIS (201),HOUSTON,June,Monday,Local Street - Municipality,Urban,29.57310556,-95.19926389,Motor Vehicle In-Transport,Front-to-Front,Daylight,Clear
Texas,481849,8,MONTGOMERY (339),WILLIS,July,Saturday,Interstate,Urban,30.44359722,-95.49548889,Motor Vehicle In-Transport,Sideswipe - Same Direction,Daylight,Clear
Texas,481853,1,TRAVIS (453),AUSTIN,August,Wednesday,Local Street - Municipality,Urban,30.44949167,-97.72371944,Curb,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Unknown Lighting,Clear
Texas,481855,2,BEXAR (29),SAN ANTONIO,August,Saturday,Interstate,Urban,29.32186111,-98.44972222,Motor Vehicle In-Transport,Front-to-Front,Dark - Lighted,Clear
Texas,481856,3,BEXAR (29),SAN ANTONIO,August,Thursday,Local Street - Municipality,Urban,29.48743056,-98.43015556,Motor Vehicle In-Transport,Front-to-Front,Daylight,Clear
Texas,481857,2,LUBBOCK (303),LUBBOCK,August,Thursday,Local Street - Frontage Road,Urban,33.57535278,-101.9055472,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481862,1,MIDLAND (329),MIDLAND,July,Monday,State Highway,Urban,31.97198056,-102.0738528,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481865,1,POTTER (375),AMARILLO,August,Sunday,Local Street - Municipality,Urban,35.22338611,-101.7681778,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481868,1,BEXAR (29),SAN ANTONIO,August,Sunday,Local Street - Municipality,Urban,29.52475833,-98.58611944,Fell/Jumped from Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481870,1,WALKER (471),HUNTSVILLE,July,Sunday,Interstate,Urban,30.74561111,-95.60306667,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481873,4,BRAZORIA (39),PEARLAND,June,Thursday,County Road,Urban,29.53060278,-95.31405556,Motor Vehicle In-Transport,Angle,Dusk,Cloudy
Texas,481876,4,KAUFMAN (257),KAUFMAN,August,Sunday,State Highway,Trafficway Not in State Inventory,32.58703056,-96.30909722,Motor Vehicle In-Transport,Angle,Daylight,Clear
Texas,481878,1,HARRIS (201),HOUSTON,August,Monday,Local Street - Municipality,Urban,29.85021667,-95.56323056,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481879,4,DALLAS (113),GARLAND,August,Saturday,Local Street - Municipality,Urban,32.86636944,-96.64835833,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Clear
Texas,481880,1,CAMERON (61),BROWNSVILLE,August,Monday,State Highway,Urban,25.91012222,-97.4756,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Lighted,Clear
Texas,481883,1,HARRIS (201),HOUSTON,August,Tuesday,Local Street - Municipality,Urban,29.70575833,-95.39116667,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Cloudy
Texas,481886,2,HARRIS (201),HOUSTON,July,Monday,Local Street - Municipality,Urban,29.61344167,-95.44577778,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Dark - Not Lighted,Clear
Texas,481887,1,DALLAS (113),DALLAS,August,Friday,State Highway,Urban,32.71259444,-96.71304722,Pedestrian,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481892,3,TARRANT (439),FORT WORTH,August,Wednesday,Local Street - Municipality,Urban,32.80366111,-97.36436111,Motor Vehicle In-Transport,Angle,Dark - Lighted,Rain
Texas,481895,9,DALLAS (113),DALLAS,August,Friday,Local Street - Municipality,Urban,32.837275,-96.86544167,Motor Vehicle In-Transport,Angle,Daylight,Clear
Texas,481897,1,DALLAS (113),MESQUITE,August,Tuesday,Interstate,Urban,32.80905,-96.65334722,Wall,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Daylight,Clear
Texas,481899,2,BEXAR (29),SAN ANTONIO,August,Friday,State Highway,Urban,29.36904444,-98.60011389,Motor Vehicle In-Transport,Angle,Dark - Lighted,Clear
Texas,481901,2,LUBBOCK (303),LUBBOCK,August,Monday,Local Street - Municipality,Urban,33.55971389,-101.91805,Motor Vehicle In-Transport,Angle,Daylight,Clear
